datetime,PV,WF,day,hour
2019-01-19 08:00:00,4.180600279255696,1786180.1316381232,19,8
2019-01-19 09:00:00,3.9503102678623607,1527023.8929216194,19,9
2019-01-19 10:00:00,3.4407485221182035,729185.8135421651,19,10
2019-01-19 11:00:00,3.5348954377254094,148437.38686373437,19,11
2019-01-19 12:00:00,3.6178900631858317,0.0,19,12
2019-01-19 13:00:00,3.787461384051838,0.0,19,13
2019-01-19 14:00:00,4.123161876163969,0.0,19,14
2019-01-19 15:00:00,7.625264135080977,0.0,19,15
2019-01-19 16:00:00,20.12337408577691,0.0,19,16
2019-01-19 17:00:00,0.0,56633.689805507725,19,17
2019-01-19 18:00:00,0.0,103567.51840024689,19,18
2019-01-19 19:00:00,0.0,163711.56031744328,19,19
2019-01-19 20:00:00,0.0,216389.4419090266,19,20
2019-01-19 21:00:00,0.0,255421.7303056034,19,21
2019-01-19 22:00:00,0.0,255590.5018642365,19,22
2019-01-19 23:00:00,0.0,224648.29098568685,19,23
2019-01-20 00:00:00,0.0,174555.08328745962,20,0
2019-01-20 01:00:00,0.0,130378.15131697062,20,1
2019-01-20 02:00:00,0.0,110030.65057866329,20,2
2019-01-20 03:00:00,0.0,84765.12776832707,20,3
2019-01-20 04:00:00,0.0,54548.342134131126,20,4
2019-01-20 05:00:00,0.0,81976.18605607952,20,5
